-6.270000000000000284e+01,-6.260000000000000142e+01,-6.270000000000000284e+01,-5.600000000000000000e+01,-5.270000000000000284e+01,-5.600000000000000000e+01,-6.070000000000000284e+01,-5.639999999999999858e+01,-6.089999999999999858e+01,-6.339999999999999858e+01,-6.220000000000000284e+01,-6.360000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
-4.839999999999999858e+01,-4.779999999999999716e+01,-4.870000000000000284e+01,-7.109999999999999432e+01,-6.350000000000000000e+01,-5.889999999999999858e+01,-6.870000000000000284e+01,-6.540000000000000568e+01,-6.110000000000000142e+01,-6.940000000000000568e+01,-6.490000000000000568e+01,-6.679999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.179999999999999716e+01,-5.910000000000000142e+01,-5.960000000000000142e+01,-5.679999999999999716e+01,-5.720000000000000284e+01,-5.670000000000000284e+01,-5.650000000000000000e+01,-5.920000000000000284e+01,-6.089999999999999858e+01,-6.920000000000000284e+01,-6.770000000000000284e+01,-6.540000000000000568e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
-6.300000000000000000e+01,-7.290000000000000568e+01,-5.960000000000000142e+01,-6.210000000000000142e+01,-5.910000000000000142e+01,-6.120000000000000284e+01,-5.489999999999999858e+01,-5.470000000000000284e+01,-5.270000000000000284e+01,-6.229999999999999716e+01,-5.450000000000000000e+01,-5.579999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01
