CHAN_2,CHAN_26,CHAN_80,ORI,GRID
-63.400000,-62.200000,-63.600000,0,8
-69.400000,-64.900000,-66.800000,0,1
-69.200000,-67.700000,-65.400000,0,15
-62.300000,-54.500000,-55.800000,0,19
