CHAN_2,CHAN_26,CHAN_80,ORI,GRID
-56.000000,-52.700000,-56.000000,0,8
-71.100000,-63.500000,-58.900000,0,1
-56.800000,-57.200000,-56.700000,0,15
-62.100000,-59.100000,-61.200000,0,19
