1.185836835319260985e+02
1.225186516412909299e+02
1.157898959322444625e+02
1.235874589106839636e+02
1.165083258827453960e+02
1.164711981564541219e+02
1.208736530431673515e+02
1.181306480131214869e+02
1.180174563359166768e+02
1.323096746273680537e+02
1.250375543586805804e+02
1.260872713639247564e+02
