6.509361719861633446e+02
6.321651920186684492e+02
6.381730251271986845e+02
6.154387215637314057e+02
6.090962649696679136e+02
6.112946343621871392e+02
6.330481340308965628e+02
6.239440199248647332e+02
6.508447433912330098e+02
6.343227096675634584e+02
6.190166314405453249e+02
6.349671723798011271e+02
